dt,id,ms,user,app,method,path
2024-01-25 14:53:25,67c2,5923,,,PUT,production-orders/2111042925
2024-01-25 14:53:26,1445,7131,bmhaiousicad,mes,PUT,sessions/1400683/close
2024-01-25 14:53:48,43c9,16434,turkers,mes,PUT,sessions/1400756/resume
2024-01-25 14:53:54,4244,6275,,,POST,production-orders
2024-01-25 14:53:55,f84c,6360,bma.prod,t2t,POST,t2t/cards
2024-01-25 14:54:04,36df,21609,bma.prod,t2t,POST,t2t/cards
2024-01-25 14:54:23,4e25,8320,,,PUT,production-orders/5300001380
2024-01-25 14:54:27,1c31,35779,deoliveiram,mes,GET,production-orders/8000056415
2024-01-25 14:54:27,e349,6055,moysec,mes,PUT,sessions/1399193/resume
2024-01-25 14:54:28,5274,34119,bma.prod,t2t,POST,t2t/cards
2024-01-25 14:54:46,14d2,8405,sa-chsenttasm,t2t,POST,t2t/cards
2024-01-25 14:54:47,4a8e,13654,bmhaiousicad,mes,PUT,sessions/1400093/stop
2024-01-25 14:54:47,fc36,8288,bma.prod,t2t,POST,t2t/cards
2024-01-25 14:54:49,d264,9221,petronior,mes,GET,production-orders/improductive
2024-01-25 14:54:55,ff37,86191,bmhaiousicad,mes,GET,production-orders/8000057265
2024-01-25 14:54:55,0b32,65486,bma.prod,t2t,POST,t2t/cards
2024-01-25 14:54:55,d686,69724,bma.prod,t2t,POST,t2t/cards
2024-01-25 14:55:09,2320,14243,petronior,mes,POST,sessions
2024-01-25 14:55:18,e2ab,27938,bmhaiousicad,mes,GET,production-orders/8000056462
2024-01-25 14:55:18,ea99,13096,bmhaiousicad,mes,POST,sessions
2024-01-25 14:55:37,e849,5982,bmhaiogalver,mes,POST,sessions
2024-01-25 14:55:56,2f22,75735,bma.prod,t2t,POST,t2t/cards
2024-01-25 14:56:07,12e8,7869,mauvaisv,mes,GET,production-orders/find
2024-01-25 14:56:08,e62b,5163,aiostock,mes,POST,sessions
2024-01-25 14:56:08,1c45,6626,bmhaiogalver,mes,POST,sessions
2024-01-25 14:56:20,e322,8092,,mes,GET,production-orders/find
2024-01-25 14:56:27,84fa,19061,bmhaiogalver,mes,PUT,sessions/1400955/confirm-quantity
2024-01-25 14:56:27,4b51,11948,bmhaiogalver,mes,PUT,sessions/1400956/confirm-quantity
2024-01-25 14:56:36,02d2,10885,mauvaisv,mes,POST,sessions
2024-01-25 14:56:36,4d78,8303,bmhaiogalver,mes,PUT,sessions/1400955/close
2024-01-25 14:56:36,0c9a,8199,bmhaiogalver,mes,PUT,sessions/1400956/close
2024-01-25 14:56:36,176a,15795,aiostock,mes,PUT,sessions/1400957/stop
2024-01-25 14:56:47,8498,10282,bardinir,mes,GET,production-orders/find
2024-01-25 14:56:49,38d7,17828,kuqif,mes,PUT,sessions/1400678/pause
2024-01-25 14:56:54,4ecb,5784,aiostock,mes,GET,production-orders/find
2024-01-25 14:56:54,6868,8420,sa-chsaipoliboite,t2t,POST,t2t/cards
2024-01-25 14:56:56,a7b6,11452,bmhaiogalver,t2t,GET,t2t/data/9
2024-01-25 14:57:00,95af,6567,bardinir,mes,POST,sessions
2024-01-25 14:57:09,8dc8,6472,deoliveiram,mes,PUT,sessions/1400245/resume
2024-01-25 14:57:09,9103,13834,laurentv,mes,PUT,sessions/1399719/pause
2024-01-25 14:57:09,0f81,9944,aiostock,mes,POST,sessions
2024-01-25 14:57:09,1564,30356,bmhaiogalver,mes,GET,production-orders/8000056494
2024-01-25 14:57:09,f3b4,30580,aiostock,mes,GET,production-orders/100121346
2024-01-25 14:57:09,d6ab,30542,bmhaiogalver,mes,GET,production-orders/600022595
2024-01-25 14:57:36,f52d,5176,aiostock,mes,PUT,sessions/1400960/stop
2024-01-25 14:57:58,1970,18409,aiostock,mes,GET,production-orders/200004851
2024-01-25 14:58:00,9e0b,19790,,t2t,GET,t2t/get_sessions
2024-01-25 14:58:09,f719,9515,,,PUT,production-orders/8000057727
2024-01-25 14:58:20,e6e7,5713,aiostock,mes,POST,sessions
2024-01-25 14:58:40,3af1,23921,clementm,mes,PUT,sessions/1399878/resume
2024-01-25 14:58:50,a34b,5724,bardinir,mes,PUT,sessions/1400961/confirm-quantity
2024-01-25 14:58:53,6b6e,6973,aiostock,mes,GET,production-orders/find
2024-01-25 14:58:58,6dc3,15794,,t2t,GET,t2t/get_sessions
2024-01-25 14:58:58,6537,19018,,t2t,GET,t2t/get_sessions
2024-01-25 14:59:02,6674,10434,saouanes,mes,GET,production-orders/find
2024-01-25 14:59:03,90c4,14664,decrettec,mes,PUT,sessions/1400839/pause
2024-01-25 14:59:16,eed8,9464,bardinir,mes,GET,production-orders/find
2024-01-25 14:59:19,dd82,47553,aiostock,mes,GET,production-orders/200004853
2024-01-25 14:59:25,ea72,5175,bardinir,mes,POST,sessions
2024-01-25 14:59:33,7feb,5070,,,PUT,production-orders/2111042938/operations/25094267
2024-01-25 14:59:33,b8e6,6714,,,PUT,production-orders/2111042938/operations/25094268
2024-01-25 14:59:33,c94d,37846,bardinir,mes,GET,production-orders/5300001380
2024-01-25 14:59:38,09ea,6823,aiostock,mes,PUT,sessions/1400965/confirm-quantity
2024-01-25 14:59:49,eee8,32901,saouanes,mes,GET,production-orders/2111040976
2024-01-25 14:59:50,fc16,14590,dannerc,mes,PUT,sessions/1400615/resume
2024-01-25 14:59:59,51a9,5281,akagishiy,mes,GET,production-orders/find
2024-01-25 15:00:01,8fab,25656,bardinir,mes,GET,production-orders/2666022743
2024-01-25 15:00:08,8a1f,16000,,t2t,GET,t2t/get_sessions
2024-01-25 15:00:14,e36a,11698,perillog,mes,PUT,sessions/1399699/pause
2024-01-25 15:00:15,e009,31029,aiostock,mes,GET,production-orders/200004852
2024-01-25 15:00:16,8d1a,17679,chavannem,mes,PUT,sessions/1399906/pause
2024-01-25 15:00:20,6c9f,16703,akagishiy,mes,POST,sessions
2024-01-25 15:00:25,9036,11649,sa-chsenttasm,t2t,POST,t2t/cards
2024-01-25 15:00:34,3223,13880,sa-chsenttasm,t2t,POST,t2t/toggle_user_in_card
2024-01-25 15:00:34,eed6,18343,mauvaisv,mes,PUT,sessions/1400958/pause
2024-01-25 15:00:37,bf36,5076,sa-chsenttasm,t2t,POST,t2t/toggle_user_in_card
2024-01-25 15:00:37,896c,12259,bardinir,mes,GET,production-orders/find
2024-01-25 15:00:37,95a0,5079,badell,mes,PUT,sessions/1400306/resume
2024-01-25 15:00:56,9af4,8944,sa-chsenttasm,t2t,POST,t2t/cards
2024-01-25 15:00:56,5645,14469,antatanv,mes,PUT,sessions/1400342/resume
2024-01-25 15:00:56,c519,6917,,mes,PUT,sessions/1400374/pause
2024-01-25 15:01:12,a2fd,7869,antatanv,mes,PUT,sessions/1400342/stop
2024-01-25 15:01:12,adf8,12690,clementm,mes,PUT,sessions/1400630/close
2024-01-25 15:01:34,bf64,7070,bardinir,mes,GET,production-orders/find
2024-01-25 15:01:36,d49d,20161,antatanv,mes,GET,production-orders/8000057745
2024-01-25 15:01:47,e712,31084,clementm,mes,GET,production-orders/2111042127
2024-01-25 15:01:49,221f,36890,bardinir,mes,GET,production-orders/2666022747
2024-01-25 15:01:54,8a4e,14623,bardinir,mes,GET,sessions/1400970
2024-01-25 15:02:07,8d82,8392,benoite,mes,PUT,sessions/1400351/confirm-quantity
2024-01-25 15:02:17,4cd0,18065,arrouls,mes,GET,production-orders/2666022710
2024-01-25 15:02:30,ad0f,13930,benoite,mes,GET,production-orders/2111042079
2024-01-25 15:02:41,c3d7,19763,bardinir,mes,GET,production-orders/2666022736
2024-01-25 15:02:41,936b,7787,arrouls,mes,GET,production-orders/find
2024-01-25 15:02:48,57cc,5847,launazh,qualiflow,GET,quality-items/search
2024-01-25 15:02:50,b0d9,5321,arrouls,mes,POST,sessions
2024-01-25 15:03:00,312a,5664,viryr,qualiflow,GET,quality-items/search
2024-01-25 15:03:10,a7d3,7045,giorgiod,mes,PUT,sessions/1400575/resume
2024-01-25 15:03:10,5d65,8891,reymondc,mes,PUT,sessions/1400888/resume
2024-01-25 15:03:26,def8,7314,stiblerf,mes,GET,production-orders/find
2024-01-25 15:03:27,d6b9,11811,stiblerf,t2t,POST,t2t/cards
2024-01-25 15:03:39,57d5,10278,stiblerf,mes,POST,sessions
2024-01-25 15:03:49,a99e,5337,stiblerf,mes,PUT,sessions/1400973/confirm-quantity
2024-01-25 15:03:57,422a,7856,stiblerf,mes,PUT,sessions/1400973/stop
2024-01-25 15:03:57,e83f,7143,delsauxq,mes,PUT,sessions/1400655/resume
2024-01-25 15:04:05,2fbb,41016,akagishiy,mes,GET,sessions/1400967
2024-01-25 15:04:08,dd89,6205,bardinir,mes,POST,sessions
2024-01-25 15:04:16,eb52,6911,stiblerf,mes,GET,production-orders/find
2024-01-25 15:04:17,e519,16493,stiblerf,mes,GET,production-orders/2111042058
2024-01-25 15:04:29,da19,6617,bmhhaiomob,mes,PUT,sessions/1399764/pause
2024-01-25 15:04:40,ee9c,21766,bardinir,mes,GET,production-orders/2666022748
2024-01-25 15:04:41,559a,11177,bouveretvere,mes,PUT,sessions/1399794/pause
2024-01-25 15:04:56,ec36,13810,maltetm,mes,PUT,sessions/1400455/resume
2024-01-25 15:05:13,e308,28687,stiblerf,mes,GET,production-orders/2111041882
2024-01-25 15:05:13,9bbe,9156,moureauxt,mes,PUT,sessions/1399308/resume
2024-01-25 15:05:21,33e0,8340,saouanes,mes,POST,sessions
2024-01-25 15:05:28,e132,12373,machadom,mes,PUT,sessions/1400790/resume
2024-01-25 15:05:28,ad2c,9102,mermodm,mes,PUT,sessions/1399834/pause
2024-01-25 15:05:28,370c,11954,trakos,mes,PUT,sessions/1400846/resume
2024-01-25 15:05:52,ca2b,129495,,,POST,production-orders
2024-01-25 15:05:53,2d2a,7529,bmhhaiomob,mes,GET,production-orders/improductive
2024-01-25 15:05:54,3217,23646,saouanes,mes,GET,production-orders/2111042603
2024-01-25 15:05:55,67a7,23706,trakos,mes,GET,sessions/1400846
2024-01-25 15:06:16,a05c,10115,garessusf,mes,PUT,sessions/1389917/pause
2024-01-25 15:06:23,e3cf,13544,bmhhaiomob,mes,GET,production-orders/improductive
2024-01-25 15:06:29,843d,10228,pillotj,mes,POST,sessions
2024-01-25 15:06:29,eeba,11543,sogaroa,mes,PUT,sessions/1400537/resume
2024-01-25 15:06:29,08a7,8669,badell,mes,PUT,sessions/1400306/stop
2024-01-25 15:06:44,3c08,5858,sejmenovica,mes,PUT,sessions/1400717/resume
2024-01-25 15:06:44,98d5,19511,garessusf,mes,POST,sessions
2024-01-25 15:06:50,05f9,7986,denoyelleo,mes,PUT,sessions/1400658/stop
2024-01-25 15:06:56,1088,9965,soulacroixe,mes,PUT,sessions/1399950/resume
2024-01-25 15:06:56,5a0e,12615,badalamentia,mes,PUT,sessions/1400798/resume
2024-01-25 15:07:07,006d,34516,badell,mes,GET,production-orders/8000057745
2024-01-25 15:07:29,51b7,36269,denoyelleo,mes,GET,production-orders/BMHHATELIE23
2024-01-25 15:07:39,64f6,6850,veyal,mes,PUT,sessions/1400942/resume
2024-01-25 15:08:18,7a89,6892,,,POST,production-orders/8000057748/confirmations
2024-01-25 15:08:29,a17a,11874,rouzaudt,mes,PUT,sessions/1400882/pause
2024-01-25 15:08:29,124f,17518,jouffroyc,mes,PUT,sessions/1399674/pause
2024-01-25 15:08:50,9695,7451,guinchardp,mes,GET,production-orders/2111042782
2024-01-25 15:09:04,e94f,12824,nicoda,mes,PUT,sessions/1400263/resume
2024-01-25 15:09:04,c5b1,5570,ratnams,mes,POST,sessions
2024-01-25 15:09:04,6c4e,6530,glardm,mes,PUT,sessions/1400690/pause
2024-01-25 15:09:31,b8ca,8282,paulasc,mes,POST,sessions
2024-01-25 15:09:36,f63b,10179,courletq,mes,PUT,sessions/1400226/resume
2024-01-25 15:09:51,eaee,8439,noirjeanf,mes,PUT,sessions/1400826/resume
2024-01-25 15:09:51,2a1e,30923,ratnams,mes,GET,production-orders/8000057496
2024-01-25 15:09:54,05ec,10859,ryckebuschn,mes,POST,sessions
2024-01-25 15:10:28,b0b6,9070,stiblerf,mes,GET,production-orders/find
2024-01-25 15:11:13,539e,10723,stiblerf,mes,GET,production-orders/find
2024-01-25 15:11:22,075f,11844,arrouls,mes,GET,sessions/1400972
2024-01-25 15:11:26,f866,7853,,t2t,POST,t2t/cards
2024-01-25 15:11:26,c815,9759,,t2t,POST,t2t/cards
2024-01-25 15:11:26,4e67,10092,stiblerf,mes,POST,sessions
2024-01-25 15:11:33,26c8,5610,,t2t,GET,t2t/get_sessions
2024-01-25 15:11:33,58ef,37955,fragnieres,mes,GET,production-orders/2111041796
2024-01-25 15:11:34,b8ba,6827,rzazewskaj,mes,PUT,sessions/1400951/pause
2024-01-25 15:11:47,eedd,9042,stiblerf,mes,GET,production-orders/find
2024-01-25 15:11:56,c2a3,6094,stiblerf,mes,POST,sessions
2024-01-25 15:12:07,ab5e,5265,giorgiod,mes,PUT,sessions/1400796/resume
2024-01-25 15:12:37,5be1,13777,stiblerf,mes,GET,production-orders/find
2024-01-25 15:12:45,3e89,5428,meiers,mes,PUT,sessions/1399967/pause
2024-01-25 15:12:57,0f66,13217,monteirov,mes,PUT,sessions/1400682/resume
2024-01-25 15:13:06,a72b,6119,stiblerf,mes,PUT,sessions/1400991/confirm-quantity
2024-01-25 15:13:16,c532,9590,stiblerf,mes,PUT,sessions/1400991/stop
2024-01-25 15:13:16,7335,68529,stiblerf,mes,GET,production-orders/2111040850
2024-01-25 15:13:30,718b,7623,stiblerf,mes,PUT,sessions/1400987/confirm-quantity
2024-01-25 15:13:43,9c15,6572,stiblerf,mes,GET,production-orders/find
2024-01-25 15:13:44,353c,17450,ohalee,mes,PUT,sessions/1399675/resume
2024-01-25 15:13:55,b9b9,10756,,,PUT,production-orders/8000057313
2024-01-25 15:13:56,f923,8413,stiblerf,mes,POST,sessions
2024-01-25 15:13:56,59f0,36909,stiblerf,mes,GET,production-orders/2111040850
2024-01-25 15:14:17,d530,5068,,,POST,production-orders/8000057582/confirmations
2024-01-25 15:14:18,9f69,5378,,,PUT,production-orders/8000057582
2024-01-25 15:14:18,64aa,5689,,,PUT,production-orders/8000057582/operations/25077373
2024-01-25 15:14:18,7280,8755,,,PUT,production-orders/5300001379
2024-01-25 15:14:22,61e7,7076,stiblerf,mes,PUT,sessions/1400987/confirm-quantity
2024-01-25 15:14:28,a1e1,14627,bmhaiogalver,mes,POST,sessions
2024-01-25 15:14:28,b622,6095,stiblerf,mes,PUT,sessions/1400987/close
2024-01-25 15:14:29,e6ec,9892,,,POST,confirm
2024-01-25 15:14:41,9671,8480,stiblerf,mes,GET,production-orders/find
2024-01-25 15:14:41,1a4b,8395,mauvaisv,mes,PUT,sessions/1400958/resume
2024-01-25 15:14:41,25dc,10536,decrettec,mes,PUT,sessions/1400839/resume
2024-01-25 15:14:53,fec9,10913,bmhaiogalver,mes,PUT,sessions/1400994/close
2024-01-25 15:14:54,ea47,46947,stiblerf,mes,GET,production-orders/2111040850
2024-01-25 15:15:01,0099,9072,,t2t,GET,t2t/get_sessions
2024-01-25 15:15:05,ad14,14316,badalamentia,mes,GET,sessions/1400798
2024-01-25 15:15:15,6ae3,6533,jacqueta,mes,GET,production-orders/find
2024-01-25 15:15:15,011c,10786,badalamentia,mes,PUT,sessions/1400798/stop
2024-01-25 15:15:21,7665,23511,,t2t,GET,t2t/get_sessions
2024-01-25 15:15:24,f7b5,16387,,retours-atelier,GET,defects/plant/007B
2024-01-25 15:15:27,2336,55860,stiblerf,mes,GET,production-orders/2111040850
2024-01-25 15:15:27,b290,17029,stiblerf,mes,POST,sessions
2024-01-25 15:15:28,daee,10057,cretinmaitea,t2t,GET,t2t/data/11
2024-01-25 15:15:28,7a1b,39784,jacqueta,mes,GET,production-orders/2111042894
2024-01-25 15:15:28,760b,31860,bmhaiogalver,mes,GET,production-orders/8000057402
2024-01-25 15:15:33,2225,8131,,t2t,GET,t2t/get_sessions
2024-01-25 15:15:33,5fc2,16949,jacqueta,mes,GET,production-orders/2111042894
2024-01-25 15:15:43,3f4b,5680,bma.prod,t2t,POST,t2t/cards
2024-01-25 15:15:44,d054,25812,badalamentia,mes,GET,production-orders/100121341
2024-01-25 15:15:58,d154,29180,paulasc,mes,GET,production-orders/100121175
2024-01-25 15:15:59,0553,12045,simonge,mes,PUT,sessions/1400878/pause
2024-01-25 15:16:03,7cce,6321,stiblerf,mes,PUT,sessions/1400997/stop
2024-01-25 15:16:20,8018,8238,stiblerf,mes,POST,sessions
2024-01-25 15:16:20,9e10,11579,ohalee,mes,PUT,sessions/1399882/resume
2024-01-25 15:16:34,8ad2,13959,antunessantt,mes,POST,sessions
2024-01-25 15:16:34,face,6075,stiblerf,mes,PUT,sessions/1401000/stop
2024-01-25 15:16:35,3743,28730,stiblerf,mes,GET,production-orders/2111040850
2024-01-25 15:16:46,7fd0,9699,antunessantt,mes,GET,sessions/1401001
2024-01-25 15:16:46,9e90,6801,sa-chsaittasm,t2t,POST,t2t/cards
2024-01-25 15:16:47,0de8,7763,stiblerf,t2t,GET,t2t/data/11
2024-01-25 15:16:59,19a5,12797,badalamentia,mes,GET,production-orders/find
2024-01-25 15:17:00,413d,7839,sa-chsaittasm,t2t,POST,t2t/toggle_user_in_card
2024-01-25 15:17:00,8b01,7829,stiblerf,t2t,POST,t2t/cards
2024-01-25 15:17:11,9521,10331,stiblerf,t2t,POST,t2t/cards
2024-01-25 15:17:11,a55e,5134,bmhaiogalver,mes,POST,sessions
2024-01-25 15:17:18,36f7,6225,benoite,mes,PUT,sessions/1400990/pause
2024-01-25 15:17:24,0c3b,9277,badalamentia,mes,POST,sessions
2024-01-25 15:17:25,e890,47427,stiblerf,mes,GET,production-orders/2111040850
2024-01-25 15:17:56,d9fb,7206,stiblerf,mes,PUT,sessions/1401004/confirm-quantity
2024-01-25 15:17:58,b24c,7605,joaquimv,mes,POST,sessions
2024-01-25 15:18:03,9a9f,6612,stiblerf,mes,PUT,sessions/1401004/stop
2024-01-25 15:18:03,3de7,8647,marjanovicm,mes,PUT,sessions/1400950/pause
2024-01-25 15:18:03,03e9,13474,lagedasilvam,mes,POST,sessions
2024-01-25 15:18:03,11b9,21296,antunessantt,mes,PUT,sessions/1401001/stop
2024-01-25 15:18:06,41ac,26497,bmhaiogalver,mes,GET,production-orders/8000057782
2024-01-25 15:18:13,767d,6119,antatanv,mes,PUT,sessions/1400728/confirm-quantity
2024-01-25 15:18:14,6690,29975,sejmenovica,mes,GET,sessions/1400717
2024-01-25 15:18:16,01f0,9123,faberf,mes,GET,production-orders/find
2024-01-25 15:18:16,5ceb,8134,stiblerf,mes,GET,production-orders/find
2024-01-25 15:18:21,1073,7894,lagedasilvam,mes,PUT,sessions/1401005/confirm-quantity
2024-01-25 15:18:21,5e72,7833,antatanv,mes,PUT,sessions/1400728/stop
2024-01-25 15:18:32,857a,14190,traiaa,mes,GET,production-orders/find
2024-01-25 15:18:32,5dc9,12442,marjanovicm,mes,GET,production-orders/find
2024-01-25 15:18:32,8721,10908,lagedasilvam,mes,PUT,sessions/1401005/stop
2024-01-25 15:18:32,0613,12820,stiblerf,mes,POST,sessions
2024-01-25 15:18:36,e980,16359,sa-chsaittasm,t2t,GET,t2t/data/6
2024-01-25 15:18:47,64e5,22521,antatanv,mes,GET,production-orders/8000057365
2024-01-25 15:18:50,0580,20853,antatanv,mes,GET,production-orders/improductive
2024-01-25 15:18:54,6f50,5046,stiblerf,mes,PUT,sessions/1401007/confirm-quantity
2024-01-25 15:18:56,06a2,46970,joaquimv,mes,GET,production-orders/100121115
2024-01-25 15:18:58,57f3,15027,stiblerf,t2t,POST,t2t/toggle_user_in_card
2024-01-25 15:18:58,0802,17015,stiblerf,t2t,POST,t2t/cards
2024-01-25 15:18:58,da19,10229,petronior,mes,PUT,sessions/1400749/resume
2024-01-25 15:19:05,0956,8246,,,POST,production-orders/8000056338/confirmations
2024-01-25 15:19:05,1723,8631,,,PUT,production-orders/8000056338/confirmations/23854866/8
2024-01-25 15:19:05,2a07,32778,paulasc,vecteur,GET,vecteur/of
2024-01-25 15:19:07,8fe5,8852,traiaa,mes,GET,production-orders/find
2024-01-25 15:19:08,57fd,23902,,,PUT,production-orders/8000056338
2024-01-25 15:19:08,eea6,18828,faberf,mes,POST,sessions
2024-01-25 15:19:08,3bbb,14020,stiblerf,mes,PUT,sessions/1401007/stop
2024-01-25 15:19:18,3787,9623,,,PUT,production-orders/8000057695
2024-01-25 15:19:19,c80a,35293,,,PUT,production-orders/8000056338/operations/23854866
2024-01-25 15:19:19,46d2,23075,,,PUT,production-orders/8000056338/operations/23854866
2024-01-25 15:19:24,9849,15549,,,PUT,production-orders/8000057695/operations/25086571
2024-01-25 15:19:24,c593,6755,stiblerf,mes,GET,production-orders/find
2024-01-25 15:19:24,c6d6,7072,,,POST,production-orders
2024-01-25 15:19:28,8686,19553,,,POST,production-orders/8000057695/confirmations
2024-01-25 15:19:30,9e12,21770,paulasc,vecteur,POST,vecteur/create_mes_session
2024-01-25 15:19:40,7b97,25551,marjanovicm,mes,POST,sessions
2024-01-25 15:19:40,6469,12164,drobniakc,mes,PUT,sessions/1399932/resume
2024-01-25 15:19:40,8edb,12551,stiblerf,mes,POST,sessions
2024-01-25 15:19:40,29c8,32067,clementm,mes,PUT,sessions/1399878/pause
2024-01-25 15:19:51,003a,11895,antunessantt,mes,POST,sessions
2024-01-25 15:19:51,0811,75029,lagedasilvam,mes,GET,production-orders/8000057119
2024-01-25 15:19:51,d751,8475,antatanv,mes,POST,sessions
2024-01-25 15:19:51,a1ce,14628,paceal,mes,PUT,sessions/1399830/resume
2024-01-25 15:19:58,93e8,9108,stiblerf,mes,PUT,sessions/1401016/confirm-quantity
2024-01-25 15:19:58,2e90,10217,veyal,mes,PUT,sessions/1400942/confirm-quantity
2024-01-25 15:19:59,282a,13676,marjanovicm,mes,GET,sessions/1401012
2024-01-25 15:20:00,3cae,30317,paulasc,vecteur,GET,vecteur/of
2024-01-25 15:20:10,0852,7839,lagedasilvam,mes,GET,production-orders/find
2024-01-25 15:20:11,6b6b,11866,veyal,mes,PUT,sessions/1400942/stop
2024-01-25 15:20:11,88f0,11941,stiblerf,mes,PUT,sessions/1401016/stop
2024-01-25 15:20:12,5241,124880,antunessantt,mes,GET,production-orders/8000056338
2024-01-25 15:20:12,eb8c,125081,stiblerf,mes,GET,production-orders/2111041696
2024-01-25 15:20:23,d2da,10171,pacin,mes,PUT,sessions/1400930/stop
2024-01-25 15:20:37,0eba,85277,stiblerf,mes,GET,production-orders/2111041696
2024-01-25 15:20:37,18e4,15064,bouveretvere,mes,PUT,sessions/1399794/resume
2024-01-25 15:20:37,1c77,22753,lagedasilvam,mes,POST,sessions
2024-01-25 15:20:46,3081,20541,stiblerf,mes,POST,sessions
2024-01-25 15:20:57,a0dc,10539,aiostock,mes,GET,production-orders/find
2024-01-25 15:20:58,3899,13983,antunessantt,mes,POST,sessions
2024-01-25 15:20:59,e6cc,32671,pacin,mes,GET,production-orders/100121063
2024-01-25 15:20:59,9586,45610,veyal,mes,GET,production-orders/200004849
2024-01-25 15:21:00,dc40,7204,stiblerf,mes,PUT,sessions/1401021/stop
2024-01-25 15:21:06,d289,7436,aiostock,mes,POST,sessions
2024-01-25 15:21:09,b793,7745,nicoda,mes,PUT,sessions/1400263/confirm-quantity
2024-01-25 15:21:23,0add,8195,stiblerf,t2t,POST,t2t/cards
2024-01-25 15:21:23,0515,6269,stiblerf,t2t,POST,t2t/toggle_user_in_card
2024-01-25 15:21:23,7428,13382,antunessantt,mes,PUT,sessions/1401022/stop
2024-01-25 15:21:23,d32a,15649,lagedasilvam,mes,PUT,sessions/1401020/stop
2024-01-25 15:21:24,e3e1,9379,,t2t,GET,t2t/data/11
2024-01-25 15:21:25,70e0,15230,nicoda,mes,PUT,sessions/1400263/stop
2024-01-25 15:21:35,b806,9223,stiblerf,mes,GET,production-orders/find
2024-01-25 15:21:35,7a48,16604,stiblerf,mes,GET,production-orders/find
2024-01-25 15:21:37,019b,82898,stiblerf,mes,GET,production-orders/2111041697
2024-01-25 15:21:47,3eb7,30836,aiostock,mes,GET,production-orders/200004854
